tconst,primaryTitle,isAdult,episode_count,averageRating,numVotes
tt0122815,Disney's Doug,0,65,6.6,820
tt0122818,Enemy at the Door,0,26,7.9,426
tt0122821,The Good News,0,22,8.1,102
tt0122822,The Good Sex Guide,0,14,6.7,33
tt0122824,Linda,0,22,6.9,425
tt0122827,Mike & Angelo,0,123,7,194
tt0122829,Pappas flicka,0,27,6.3,113
tt0122830,Pip-Larssons,0,12,6.9,242
tt0122832,Pistvakt - En vintersaga,0,12,7.4,817
tt0122834,Samurai Pizza Cats,0,54,7.2,1082
tt0122836,Spirou,0,53,6.8,147
tt0122837,Tales from the Cryptkeeper,0,39,7.5,1624
tt0122847,"12 Steden, 13 Ongelukken",0,128,6.5,136
tt0123027,"Dag juf, tot morgen",0,13,8.5,35
tt0123338,60 Minutes,0,2227,7.5,4430
tt0123342,Bureau of Alien Detectors,0,13,7.8,82
tt0123343,Byhåla 2 - Tillbaka till Fårrden,0,8,7.4,260
tt0123349,Hi-de-Hi!,0,58,6.7,1916
tt0123355,London's Burning,0,172,7,1002
tt0123357,The People's Court,0,154,6.4,1184
tt0123358,Picture Windows,0,6,7,76
tt0123366,The View,0,4295,2.5,9980
tt0123816,Earth: Final Conflict,0,110,6.2,4900
tt0124218,"You Rang, M'Lord?",0,26,8.7,3685
tt0124226,"Acapulco, cuerpo y alma",0,158,6.9,79
tt0124228,Astro Boy,0,81,7.3,1036
tt0124229,Attack of the Killer Tomatoes,0,21,6.1,533
tt0124232,The Bots Master,0,40,7.1,207
tt0124234,La casa de los líos,0,142,5.1,157
tt0124236,Diamant,0,26,7.4,30
tt0124239,Fast Track,0,22,6.5,78
tt0124249,Polskie drogi,0,11,7.7,163
tt0124250,Primus,0,26,7.2,55
tt0124251,As Pupilas do Senhor Reitor,0,186,7,25
tt0124253,Commercial Breakdown,0,53,7.1,70
tt0124255,Science Court,0,29,8.3,200
tt0124257,Slimer! And the Real Ghostbusters,0,33,5.9,670
tt0124260,Student Bodies,0,65,7.1,920
tt0124262,Talent Scouts,0,21,9.2,30
tt0124265,The Voyage of the Mimi,0,13,6.6,391
tt0124703,Hancock's Half Hour,0,57,8.4,605
tt0124915,The Vanishing Man,0,7,5.9,210
tt0124932,20/20,0,1194,6.8,2822
tt0124934,Breaker High,0,44,7.2,1373
tt0124937,Clutch Cargo,0,52,5.7,302
tt0124938,Compañeros,0,121,5.9,618
tt0124945,The Harlem Globetrotters Popcorn Machine,0,4,7.3,29
tt0124946,Hostal Royal Manzanares,0,64,4.3,142
tt0124948,The Joan Rivers Show,0,103,6.5,54
tt0124949,Jungle Cubs,0,21,6.1,794
tt0124953,"Lleno, por favor",0,13,5.8,98
tt0124955,Manos a la obra,0,130,5.2,432
tt0124956,New Kids on the Block,0,16,4.5,149
tt0124958,Periodistas,0,120,5.7,364
tt0124965,La vida en el aire,0,13,7.5,26
tt0125602,The Baby-Sitters Club,0,13,7.4,771
tt0125612,Clue Club,0,16,6.9,220
tt0125616,Double Dare,0,118,7.4,2224
tt0125618,Die Feuerengel,0,13,7.4,26
tt0125620,Ha die Pa!,0,55,6.7,57
tt0125621,The World Tonight,0,3,8.5,39
tt0125622,"Honey, I Shrunk the Kids: The TV Show",0,68,6,1690
tt0125624,It Takes a Worried Man,0,19,7.8,49
tt0125633,Mummies Alive!,0,42,7,1544
tt0125634,Nikola,0,111,5.8,227
tt0125635,När karusellerna sover,0,24,6.1,162
tt0125638,The PTL Club,0,3,2.5,108
tt0125639,The Paranormal Borderline,0,3,7,85
tt0125644,SK Babies,0,51,4.2,56
tt0125646,The Adventures of Sam & Max: Freelance Police,0,13,7.7,759
tt0125647,Swiebertje,0,107,7.5,176
tt0125648,Tales of the Unexpected,0,8,7.2,162
tt0125650,Up Pompeii!,0,14,7.6,389
tt0125937,Mirrorman,0,51,8.3,44
tt0126145,Beverly Hills Bordello,0,29,5.7,162
tt0126149,The Country Mouse and the City Mouse Adventures,0,52,7.4,335
tt0126151,The Dame Edna Experience,0,14,7.5,273
tt0126152,Dame Edna's Neighbourhood Watch,0,12,7.6,67
tt0126157,Eric,0,9,7.9,148
tt0126158,He-Man and the Masters of the Universe,0,130,7.5,20383
tt0126161,Jardim da Celeste,0,17,6.9,42
tt0126162,Jools's Hootenanny,0,32,6.9,79
tt0126168,Police Academy: The Series,0,26,4.9,1540
tt0126169,Popular Mechanics for Kids,0,74,8.5,632
tt0126170,Recess,0,129,7.8,28729
tt0126171,She-Ra: Princess of Power,0,93,6.8,6844
tt0126173,Swat Kats: The Radical Squadron,0,27,8.4,4873
tt0126175,Tattooed Teenage Alien Fighters from Beverly Hills,0,40,4.2,320
tt0126176,The Uninvited,0,4,6.2,135
tt0126177,Villervalle i Söderhavet,0,13,8.1,46
tt0126179,Women: Stories of Passion,0,39,6.3,98
tt0126740,Chris Cross,0,13,7.6,119
tt0126745,The Famous Five,0,26,7.3,610
tt0126749,Gøngehøvdingen,0,13,5.6,335
tt0126754,Pittige tijden,0,98,7.3,201
tt0126757,Smuglerne,0,6,6.7,48
tt0126758,Spyforce,0,42,6.7,99
tt0126764,Windkracht 10,0,23,7,254
tt0127369,3-2-1,0,151,5.6,104
tt0127370,Austin Stories,0,12,8.4,166
tt0127371,Camilo na Prisão,0,17,6.7,83
tt0127373,8th Man,0,1,6.3,130
tt0127376,Hetty Wainthropp Investigates,0,27,7.6,2069
tt0127382,Kenny Starfighter,0,14,7.5,1408
tt0127385,Men in Black: The Series,0,53,6.8,4369
tt0127388,Ninja Turtles: The Next Mutation,0,26,4.3,1830
tt0127390,Prince Planet,0,52,7.9,222
tt0127391,The Rez,0,19,8.6,116
tt0127396,Transformers: Super-God Masterforce,0,42,6.9,266
tt0127398,Team Knight Rider,0,22,4.5,1142
tt0127402,Transformers: The Headmasters,0,35,6.9,831
tt0127403,Transformers: Victory,0,32,7.3,363
tt0127471,BraveStarr,0,65,7,3306
tt0127569,Ghostbusters,0,65,6.3,3244
tt0127986,Akkaa päälle,0,20,7.2,83
tt0127988,Aoi tori,0,11,8.2,66
tt0127989,Ark II,0,15,6.8,533
tt0127991,Card Sharks,0,885,6.8,544
tt0127994,Figure It Out,0,200,7.1,1108
tt0127998,Good News Week,0,293,7.9,382
tt0127999,Hometime,0,80,8.6,123
tt0128000,Monster Squad,0,13,7,266
tt0128001,My Favorite Martians,0,16,7.7,99
tt0128002,The New Heaven Sword and the Dragon Sabre,0,40,8,201
tt0128003,Nonstop Nonsens,0,20,7.7,300
tt0128004,Not Only... But Also,0,22,8.4,217
tt0128007,Taxi,0,56,6.6,794
tt0128010,The Tommy Hunter Show,0,14,8.3,36
tt0128011,Uncle Croc's Block,0,16,8,39
tt0128013,Vuoroin vieraissa,0,12,6.2,50
tt0128014,The Young Pioneers,0,3,7.1,47
tt0128176,Egoli: Place of Gold,0,4545,6.2,49
tt0128248,Das Haus der Krokodile,0,6,7.9,78
tt0128419,Prey,0,14,7.5,605
tt0128871,Creepy Crawlers,0,23,6.6,151
tt0128875,Fame in the Twentieth Century,0,8,8.1,69
tt0128883,Mary Kay and Johnny,0,302,8.1,53
tt0128884,World of Strange Powers,0,13,7.8,97
tt0128885,Na Paz dos Anjos,0,160,9.1,26
tt0128886,NightMan,0,44,5.6,927
tt0128888,Patika,0,14,6.1,105
tt0128889,Pensacola: Wings of Gold,0,66,6,876
tt0128890,Pepper Ann,0,65,7.1,4148
tt0128891,Rejseholdet,0,12,4.7,44
tt0128892,The Return of the Psammead,0,6,7.4,78
tt0128896,TV Offal,0,9,8.3,66
tt0128897,Toni und Veronika,0,13,8.6,32
tt0128898,Valley of the Dolls,0,65,6.8,67
tt0128900,Vidas de Sal,0,150,8.2,28
tt0128915,Adyutant ego prevoskhoditelstva,0,5,7.9,302
tt0129117,Ghost Stories,0,44,6.7,276
tt0129259,The New Ghostwriter Mysteries,0,13,4.8,53
tt0129398,Starcom: The U.S. Space Force,0,13,7.1,223
tt0129666,Bullpitt!,0,26,7.4,78
tt0129684,Home Sweet Home,0,26,7.7,56
tt0129685,Homicide,0,511,7.5,146
tt0129687,Hot Springs Hotel,0,15,6.3,83
tt0129690,I'm Alan Partridge,0,12,8.6,22262
tt0129695,The Magnificent Seven,0,22,7.4,1992
tt0129696,Marty,0,13,7.7,155
tt0129702,The Newlywed Game,0,10,6.3,608
tt0129705,The Paul Hogan Show,0,5,8,319
tt0129709,Rab C. Nesbitt,0,67,7.5,1658
tt0129710,Room 101,0,148,6.5,1653
tt0129711,The Royle Family,0,25,8.2,9251
tt0129712,Saber Rider and the Star Sheriffs,0,52,8.4,2635
tt0129717,Softly Softly,0,120,7.1,126
tt0129719,"Süsü, a sárkány kalandjai",0,9,8.2,928
tt0129723,Z Cars,0,799,7,400
tt0130393,Coltrane's Planes and Automobiles,0,6,8.6,58
tt0130395,Eko Eko Azarak: The Series,0,18,7.9,25
tt0130396,Gold,0,6,8,95
tt0130410,Marimar,0,149,6.6,1487
tt0130416,"Mike Hammer, Private Eye",0,26,7.1,750
tt0130417,The New Tom & Jerry Show,0,16,7.8,10304
tt0130421,The State,0,28,8.4,3080
tt0130729,Glass Mask,0,11,7.7,56
tt0131157,Aktenzeichen XY... ungelöst!,0,646,7.4,256
tt0131158,Alfresco,0,13,6.5,235
tt0131159,Blankety Blank,0,321,6.3,288
tt0131160,Cat's Eye,0,73,7.2,1074
tt0131162,The Dave Allen Show,0,5,8.2,96
tt0131163,Dave Allen at Large,0,33,8.4,404
tt0131164,Dave Allen,0,6,8.1,40
tt0131165,Des fleurs sur la neige,0,4,7.2,50
tt0131166,El extraño retorno de Diana Salazar,0,200,8.4,177
tt0131168,Hark at Barker,0,15,7.7,42
tt0131169,Hitler's Generals,0,12,7.7,260
tt0131171,In de Vlaamsche pot,0,104,6.6,261
tt0131172,The Jack Dee Show,0,13,8.1,35
tt0131178,The Man and the Challenge,0,36,8.5,87
tt0131179,Detective Conan,0,1161,8.5,15844
tt0131180,OP:7,0,42,6.7,41
tt0131183,The Raccoons,0,60,7.4,2298
tt0131185,Six Dates with Barker,0,6,7.2,48
tt0131186,Storstad,0,65,6.2,76
tt0131187,Softly from Paris,0,26,6.9,166
tt0131188,That Was the Week That Was,0,38,8.1,109
tt0131190,Ulysses 31,0,27,8,2432
tt0131598,Sport Billy,0,26,7,472
tt0131613,Teenage Mutant Ninja Turtles,0,193,7.9,38416
tt0131664,The Angry Beavers,0,64,7.2,16109
tt0131665,World Tour of Australia,0,8,8.1,190
tt0131667,The Dennis Miller Show,0,69,5.7,161
tt0131668,Diva,0,2,7.5,44
tt0131674,The Village,0,46,6.7,114
tt0131675,Legends of the Superheroes,0,2,5.4,640
tt0131676,Make Me Laugh,0,4,7.7,94
tt0131678,Newton's Apple,0,174,7.6,59
tt0131681,Pentagon,0,7,7.8,66
tt0131684,Sharman,0,4,7.7,52
tt0131686,Sonderdezernat K1,0,23,7.1,38
tt0131689,Virginie,0,1956,4.1,127
tt0132218,Hollywood Safari,0,27,7.3,60
tt0132611,"Wake, Rattle & Roll",0,7,7.6,91
tt0132652,"Buffalo Bill, Jr.",0,42,7.4,101
tt0132665,Viva Variety,0,38,7.3,353
tt0132666,The Wonderful World of Disney,0,4,7.4,1102
tt0133010,Hollywood the Golden Years: The RKO Story,0,6,8.5,186
tt0133021,In Suspicious Circumstances,0,39,8.2,86
tt0133295,Maya,0,104,6.7,4681
tt0133297,Boy Dominic,0,13,7.9,30
tt0133299,Desmond's,0,71,7.8,1091
tt0133300,Divorce Court,0,13,5.2,31
tt0133301,Eldorado,0,156,4.9,254
tt0133302,Frontline,0,858,8.6,2355
tt0133303,The Gong Show,0,12,6.9,879
tt0133304,The Gong Show,0,7,6.3,38
tt0133306,Juletestamentet,0,24,7.3,220
tt0133307,The Check-Eared Rabbit,0,27,6.9,596
tt0133309,Królowa Bona,0,12,7.8,85
tt0133310,Kémeri,0,5,8.1,35
tt0133312,Mesék Mátyás királyról,0,13,8.3,609
tt0133315,Saracen,0,13,6.3,43
tt0133319,Trombi és a Tüzmanó,0,26,7.5,39
tt0133323,What's My Line?,0,1362,7,188
tt0134203,Vizipók-Csodapók,0,39,7.6,898
tt0134236,Albion Market,0,100,5.3,40
tt0134238,Café Wernicke,0,20,8.3,41
tt0134239,Casanova '73,0,7,6.5,45
tt0134246,The Fear,0,5,8.1,87
tt0134247,Felicity,0,84,6.9,13142
tt0134250,Howards' Way,0,78,6.8,293
tt0134253,The Media Show,0,88,4.9,31
tt0134255,Mitch,0,10,7.6,37
tt0134256,The Moon Stallion,0,6,8,51
tt0134257,Operation Good Guys,0,19,8.1,575
tt0134258,The Price Is Right,0,12,6.6,70
tt0134259,Prospects,0,12,8.5,209
tt0134263,Stella Street,0,37,8.2,279
tt0134264,Super Gran,0,27,6.3,593
tt0134269,V.I.P.,0,88,4.2,4983
tt0135078,Another Life,0,876,7.1,50
tt0135079,Ask Harriet,0,13,6.7,40
tt0135080,A Banqueira do Povo,0,130,7.7,44
tt0135081,Body Language,0,677,7.1,88
tt0135083,Chuva na Areia,0,85,6.9,30
tt0135087,Desencontros,0,145,6.3,31
tt0135088,The District Nurse,0,36,7.3,26
tt0135092,Filhos do Vento,0,150,5.4,27
tt0135097,Löwenzahn,0,456,8,890
tt0135104,Rex the Runt,0,29,7.9,394
tt0135105,Roseira Brava,0,150,7.8,38
tt0135107,Split Second,0,3,7.8,28
tt0135110,Twitch City,0,13,8.5,509
tt0135112,A Vida Como Ela É,0,9,6.6,37
tt0135113,Vila Faia,0,100,7.1,49
tt0135114,Around the World with Willy Fog,0,26,7.5,3574
tt0135115,Whew!,0,273,7.7,62
tt0135117,Mittendrin,0,42,8.2,26
tt0135720,Agro's Cartoon Connection,0,400,8.1,110
tt0135721,Apon,0,20,6.6,54
tt0135727,Emily of New Moon,0,47,7.4,556
tt0135729,Home Run Derby,0,26,8.7,131
tt0135731,Jauche und Levkojen,0,17,7.6,64
tt0135732,Loggerheads,0,1,8,27
tt0135733,Match of the Day,0,1810,8.5,2737
tt0135734,Mimmi,0,6,7.2,39
tt0135735,Rocket Robin Hood,0,52,6.3,278
tt0135736,Terry and June,0,65,6.4,483
tt0135737,Vladimir og Kennedy,0,12,7.8,34
tt0135738,Wish Me Luck,0,23,7.8,428
tt0136356,Der König von St. Pauli,0,6,6.2,293
tt0136634,The Big Comfy Couch,0,51,7.1,1897
tt0136638,Eva & Adam,0,16,6.3,1132
tt0136639,Extreme Dinosaurs,0,52,6.4,750
tt0136640,The Forgotten Toys,0,26,7.6,239
tt0136642,A Horseman Riding By,0,13,7.5,159
tt0136643,How Do You Want Me?,0,12,7.5,498
tt0136649,Mikrobi,0,13,7,157
tt0136650,Legacy from the Future - Fantastic Adventures of Family Mézga,0,26,8.6,1701
tt0136651,Night Fever,0,89,7.7,33
tt0136652,Non è la Rai,0,1,6.2,58
tt0136655,Press Your Luck,0,770,7.5,791
tt0136658,Quack Pack,0,39,6.7,4475
tt0136660,The Rock 'n' Roll Years,0,34,8.6,80
tt0136662,Run Buddy Run,0,17,7.7,92
tt0136668,SportsCenter,0,1860,8.1,2463
tt0136670,The Street,0,46,9,40
tt0136671,This Is the Life,0,208,6.7,90
tt0136672,Three,0,13,7.5,98
tt0136680,The Wacky World of Tex Avery,0,65,4.7,642
tt0136682,The Wild House,0,37,7.7,90
tt0136684,Wipeout,0,3,6.8,25
tt0136713,Arsène Lupin,0,26,7.6,449
tt0137051,The Justice Game,0,7,7.6,30
tt0137058,Kiváncsi Fáncsi,0,10,7.7,42
tt0137287,Beast King GoLion,0,52,7.3,203
tt0137288,Armored Fleet Dairugger XV,0,56,5.6,68
tt0137294,Bors,0,15,8,149
tt0137296,The Closer,0,10,6.4,125
tt0137297,Cluedo - En mordgåta,0,12,6.6,40
tt0137299,Damon,0,13,7,209
tt0137302,For Your Love,0,86,7,357
tt0137304,Goda grannar,0,48,6.4,74
tt0137305,Goodness Gracious Me,0,21,8.3,1330
tt0137310,J.J. de Bom voorheen: 'De kindervriend',0,32,8.5,30
tt0137311,The Karate Kid,0,13,4.9,325
tt0137313,Kids Say the Darndest Things,0,4,5.4,237
tt0137314,LateLine,0,24,6.5,181
tt0137315,Looking After Jo Jo,0,4,8.1,390
tt0137316,Médico de Família,0,118,6.5,214
tt0137323,"Sieben Tage, sieben Köpfe",0,41,4.3,147
tt0137324,The Simple Life,0,7,5.7,58
tt0137325,De Stratemakeropzeeshow,0,57,7.9,38
tt0137328,Thomas and Sarah,0,13,6.5,162
tt0137330,"Two Guys, a Girl and a Pizza Place",0,81,7.4,18195
tt0137334,Getting Personal,0,17,7.9,69
tt0137335,Åpen post,0,68,8,506
tt0138217,O Amor Está no Ar,0,147,4.8,37
tt0138218,Amor com Amor Se Paga,0,156,8.4,55
tt0138219,Evil Angel,0,174,5.9,148
tt0138220,Anjo de Mim,0,173,5.7,38
tt0138222,Dance with Me,0,163,7.7,84
tt0138223,Bamses julerejse,0,24,7.1,341
tt0138224,BattleTech: The Animated Series,0,13,6.6,135
tt0138225,Cabocla,0,171,7.7,30
tt0138227,Cara & Coroa,0,427,6.7,60
tt0138228,Countdown,0,8212,6.3,1510
tt0138230,Defenders of the Earth,0,67,6.9,1705
tt0138231,Dossier Verhulst,0,12,7.4,39
tt0138235,Fera Ferida,0,210,6.8,127
tt0138236,Fera Radical,0,203,7.5,76
tt0138237,O Fim do Mundo,0,35,6.3,66
tt0138241,A Indomada,0,203,7.4,202
tt0138242,Joy in Love,0,6,5.1,30
tt0138243,Kananga do Japão,0,208,7.4,58
tt0138245,Leó és Fred,0,26,7.5,74
tt0138246,Lua Cheia de Amor,0,193,5.8,34
tt0138247,Secrets of Sand,0,203,6.9,528
tt0138249,Olho no Olho,0,187,6.2,69
tt0138251,Pedra Sobre Pedra,0,178,7.5,231
tt0138252,Personal FX: The Collectibles Show,0,5,9,56
tt0138254,Por Amor,0,190,7.4,522
tt0138256,The Next Victim,0,203,8.1,483
tt0138257,The King of the Cattle,0,218,7.5,776
tt0138258,Roque Santeiro,0,209,8.8,651
tt0138260,Salsa e Merengue,0,177,7.4,64
tt0138261,"Samaa sukua, eri maata",0,52,5.8,33
tt0138263,The Spike Jones Show,0,19,8,42
tt0138265,A Sucessora,0,125,8.5,72
tt0138266,Le temps d'une paix,0,109,8.2,101
tt0138267,Tieta,0,196,8.3,502
tt0138270,Top Model,0,199,6.9,143
tt0138274,Vereda Tropical,0,169,7.9,94
tt0138275,Pátria Minha,0,204,6.9,69
tt0138277,Xica da Silva,0,230,8.2,453
tt0138278,Água Viva,0,160,8.1,85
tt0138336,Briefgeheim,0,7,6.1,28
tt0138402,Dimensional Warrior Spielvan,0,44,7.8,128
tt0138785,SeaChange,0,47,8,1234
tt0138875,Thunderstone,0,52,7.3,422
tt0138899,An Unsuitable Job for a Woman,0,4,7.3,336
tt0138905,Vackor in Grade 1B,0,8,7.1,40
tt0138919,The Vision of Escaflowne,0,26,7.8,4570
tt0138956,Beyond Belief: Fact or Fiction,0,63,7.9,5596
tt0138959,Cold Squad,0,98,6.9,683
tt0138963,"Godnatt, jord",0,7,5.9,26
tt0138964,Great Minds Think 4 Themselves,0,15,8.2,75
tt0138967,Hercules,0,65,6.6,11301
tt0138968,Hollywood Squares,0,1051,5.6,1111
tt0138973,Kidsongs,0,96,7.7,182
tt0138975,Mama ist unmöglich,0,26,6.2,72
tt0138976,Maximum Bob,0,8,8.2,319
tt0138982,Van-pires,0,13,6.9,41
tt0139762,Bat Yam - New York,0,20,7.5,31
tt0139763,Bex & Blanche,0,16,6.3,30
tt0139765,Breakers,0,429,8.5,49
tt0139768,Buiten de Zone,0,20,8.7,890
tt0139769,Challenge of the GoBots,0,65,6.3,1121
tt0139774,Dragon Ball GT,0,65,6.8,29439
tt0139777,Four Corners,0,5,6.1,37
tt0139780,Lifestories: Families in Crisis,0,15,7,201
tt0139781,Live & Kicking,0,260,7,416
tt0139785,Niet voor publikatie,0,23,7.1,31
tt0139787,Ons geluk,0,30,7.1,61
tt0139788,Patrol Boat,0,26,8.5,69
tt0139791,Jerry Sadowitz vs the People,0,5,7.6,26
tt0139795,Sweet Creek,0,40,8,102
tt0139800,Sylvia - Eine Klasse für sich,0,27,2.7,34
tt0139802,Think of a Number,0,37,7.6,27
tt0139803,Top of the Pops,0,2215,6.9,1146
tt0139806,Warship,0,45,7.8,116
tt0139981,Devlin,0,16,7.2,91
tt0140056,Fort Alpha,0,20,7.9,184
tt0140181,Fist of the North Star 2,0,26,8.1,949
tt0140325,Leina: Wolf Sword Legend,0,3,3.7,35
tt0140346,Machine Robo: Revenge of Cronos,0,47,6.6,28
tt0140644,Space Battleship Yamato,0,26,8,741
tt0140645,Space Battleship Yamato II,0,26,8,140
tt0140646,Space Battleship Yamato III,0,25,7.4,105
tt0140724,Arabella,0,18,2.7,79
tt0140730,Summer Affair,0,191,6.5,87
tt0140731,Crossbow,0,72,7.2,532
tt0140732,Crossfire,0,134,3.7,142
tt0140733,Crown Court,0,869,7.3,357
tt0140735,Dead Man's Gun,0,44,6.9,354
tt0140736,Explode Coração,0,155,5.6,136
tt0140737,Ein Fall für TKKG,0,12,5.7,103
tt0140738,Flash Gordon,0,39,5.6,303
tt0140739,Grafinya de Monsoro,0,26,7.9,297
tt0140740,Hans Meiser,0,9,2.7,65
tt0140742,The Henderson Kids II,0,24,8.6,77
tt0140744,Irmãos Coragem,0,155,7.1,52
tt0140749,Mighty Max,0,40,7.9,2073
tt0140750,Mosley,0,4,7.3,163
tt0140756,The Panel,0,183,7,215
tt0140759,Renascer,0,216,8.2,250
tt0140761,The Restless Years,0,856,8,39
tt0140769,Vamp,0,180,8.1,391
tt0140774,13 posterunek,0,41,6.7,1381
tt0141606,Mission: Magic!,0,16,8.4,100
tt0141816,Seoul ui dal,0,82,7.3,34
tt0141842,The Sopranos,0,86,9.2,492332
tt0142028,Bustin' Loose,0,27,6.7,48
tt0142031,Duck Patrol,0,8,7.3,85
tt0142035,"Eerie, Indiana: The Other Dimension",0,15,6.6,531
tt0142036,Isaura: Slave Girl,0,100,6.6,746
tt0142038,Felicidade,0,204,7.8,80
tt0142039,Herman 98,0,70,7,36
tt0142040,Hvide løgne,0,488,3.2,107
tt0142042,"Meu Bem, Meu Mal",0,173,7.6,94
tt0142045,Planet of the Pantanal,0,218,8.3,309
tt0142049,Sai de Baixo,0,245,7.9,1326
tt0142050,Sassaricando,0,188,7.5,135
tt0142051,Little Missy,0,167,6.8,170
tt0142055,Teletubbies,0,389,3.9,8951
tt0142056,The Zehu Ze Show,0,2,7.7,27
tt0142057,Éramos Seis,0,175,8.1,112
tt0142183,Super Dimension Fortress Macross,0,36,8.5,2360
tt0142214,The Brave Fighter of Legend Da-Garn,0,46,7.2,25
tt0142908,Tetsujin nijûhachi-go,0,26,6.6,60
tt0142909,Astro Boy,0,193,7.5,79
tt0143003,Brave Exkaiser,0,48,6.4,25
tt0143004,Yûsha keisatsu Jei-Decker,0,48,7.8,30
tt0143007,King of the Braves GaoGaiGar,0,49,7.4,120
tt0143026,Armação Ilimitada,0,3,8.1,179
tt0143030,Cannonball,0,47,7.8,131
tt0143031,Captain Star,0,14,7.7,273
tt0143033,Comedy Nation,0,26,6.5,51
tt0143035,Dona Beija,0,89,7.4,160
tt0143039,The Genie from Down Under 2,0,13,8,83
tt0143043,If I Ruled the World,0,14,8.1,26
tt0143044,Intimate Sessions,0,14,6.1,85
tt0143046,Juvenile Jury,0,14,5.9,26
tt0143047,This Morning with Richard Not Judy,0,18,8.4,498
tt0143048,Li'l Elvis Jones and the Truckstoppers,0,26,6.6,104
tt0143050,Love Boat: The Next Wave,0,25,4.6,505
tt0143051,Mandacaru,0,259,7.9,53
tt0143052,Mandala,0,185,7.1,65
tt0143055,Play School,0,2536,7.5,369
tt0143057,Real Women,0,7,8.3,107
tt0143058,The Air Rescue Team,0,109,5.4,132
tt0143060,Royal Canadian Air Farce,0,197,5.4,747
tt0143063,The Micallef Program,0,23,8.6,349
tt0143065,The Six O'Clock Follies,0,6,6.3,30
tt0143066,Sonja fra Saxogade,0,9,7.1,62
tt0143068,Toonsylvania,0,21,7,307
tt0143069,"Szimat Szörény, a szupereb",0,9,4.2,68
tt0143073,Os Trapalhões,0,1,8.2,354
tt0143074,The All New Truth or Consequences,0,369,7.4,103
tt0143075,"Vorsicht, Falle! - Nepper, Schlepper, Bauernfänger",0,267,7,33
tt0143078,Woof!,0,69,7.1,293
tt0143080,Zoom,0,10,7.8,366
tt0143081,Zoom,0,203,7.3,1249
tt0143150,Bouvard et Pecuchet,0,2,7.4,59
tt0143252,Florentine,0,39,7.5,95
tt0143325,The Journey of Allen Strange,0,57,7.1,406
tt0143353,Guyver: The Bioboosted Armor,0,12,7.5,1048
tt0144036,Alletiders julemand,0,24,6.7,461
tt0144043,O Dono do Mundo,0,197,7.3,125
tt0144046,Gabriela,0,136,8.1,178
tt0144048,Gladiators,0,128,6.5,1527
tt0144049,Glücksrad,0,19,4.6,87
tt0144050,Hinter Gittern - Der Frauenknast,0,406,4.3,351
tt0144051,Homens da Segurança,0,13,6.9,28
tt0144053,The Irish R.M.,0,18,7.8,281
tt0144059,The Magic Roundabout,0,441,7.1,454
tt0144060,Maisie Raine,0,12,7.7,96
tt0144061,Medicopter 117 - Jedes Leben zählt,0,82,5.1,643
tt0144062,Peep!,0,34,3.4,60
tt0144065,Ri¢hie Ri¢h,0,35,6,1383
tt0144066,Selva de Pedra,0,155,7.7,100
tt0144068,Strathblair,0,20,7.5,40
tt0144069,Street Fighter II: V,0,29,7.5,2526
tt0144070,Terra Mãe,0,146,6.6,30
tt0144071,To Have & to Hold,0,13,6.8,72
tt0144194,Fangface,0,19,6.1,189
tt0144296,Masked Rider,0,40,6.2,506
tt0144617,Spanarna,0,6,6.6,39
tt0144700,101 Dalmatians: The Series,0,65,6.1,1996
tt0144701,Barney & Friends,0,248,4,8355
tt0144703,Beck,0,6,7.1,52
tt0144713,Hertenkamp,0,6,8.6,120
tt0144714,Highlander: The Raven,0,22,5.2,1423
tt0144718,The Jim Nabors Hour,0,52,6.8,81
tt0144719,Karasu Tengu Kabuto,0,26,6.4,34
tt0144722,De kleine waarheid,0,26,7.1,61
tt0144723,Late Lunch,0,37,7.1,26
tt0144724,Young Hearts,0,6245,4.6,737
tt0144726,Oud geld,0,19,8.7,166
tt0144728,Playing the Field,0,32,7.4,357
tt0144729,CI5: The New Professionals,0,13,5.2,230
tt0144730,The Return of the Borrowers,0,6,7.7,205
tt0144731,Riptide,0,27,7.8,66
tt0144732,Robog az úthenger,0,6,8.1,79
tt0144733,Shop 'Til You Drop,0,13,6.8,180
tt0144735,Tita Tovenaar,0,489,7.1,100
tt0144736,Arcadia of My Youth: Infinite Course SSX,0,22,7.5,304
tt0145599,Babes in the Wood,0,14,5.9,93
tt0145601,Brilhante,0,155,7.5,49
tt0145602,Cambalacho,0,179,7.7,107
tt0145603,Caça Talentos,0,463,7.1,69
tt0145606,"Dodo, the Kid from Outer Space",0,71,6.6,38
tt0145612,Guerra dos Sexos,0,190,8,134
tt0145621,Mirada de mujer,0,240,8.3,191
tt0145622,Moment of Fear,0,34,5.4,27
tt0145627,Out of Control,0,25,7.9,160
tt0145628,Popeye the Sailor,0,220,7.1,14263
tt0145631,The Rag Trade,0,23,6.8,65
tt0145635,"Supergulp, i fumetti in TV",0,8,8.1,34
tt0145637,Time for Beany,0,40,8,70
tt0145638,Tomfoolery,0,17,7.9,50
tt0145639,Beast Wars II: Super Life-Form Transformers,0,43,6.7,170
tt0146370,Bolek i Lolek,0,183,7,1925
tt0146371,De Corpo e Alma,0,184,6.1,59
tt0146381,Die Kinder,0,6,8.5,69
tt0146385,Mekk Elek az ezermester,0,13,7.4,569
tt0146386,National Geographic Explorer,0,449,8,324
